GPS_LAT,GPS_LON,INS_LAT,INS_LON,INS_V,INS_ROLL,INS_PITCH,INS_YAW,FUS_LAT,FUS_LON,FUS_V,FUS_ROLL,FUS_PITCH,FUS_YAW,
60.18460798,24.82717026,60.18460766,24.82717387,0.2032369542,0,-0,280.0033,60.18460766,24.82717387,0.2032369545,0,0,280.0033,
60.18460798,24.82717026,60.18460766,24.82717395,0.20566654,0,-0,280.0033,60.18460766,24.82717395,0.2056665403,0,0,280.0033,
60.18460798,24.82717026,60.18460765,24.82717404,0.2080961262,0,-0,280.0033,60.18460765,24.82717404,0.2080961266,0,0,280.0033,
60.18460798,24.82717026,60.18460764,24.82717412,0.210525721,0,-0,280.0475,60.18460764,24.82717412,0.2105257214,0,0,280.0475,
60.18460798,24.82717026,60.18460763,24.82717421,0.2130428087,0,-0,280.0475,60.18460763,24.82717421,0.213042809,0,0,280.0475,
60.18460798,24.82717026,60.18460763,24.82717429,0.2156473966,0,-0,280.0475,60.18460763,24.82717429,0.2156473969,0,0,280.0475,
60.18460798,24.82717026,60.18460762,24.82717438,0.218251985,0,-0,280.0475,60.18460762,24.82717438,0.2182519853,0,0,280.0475,
60.18460798,24.82717026,60.18460761,24.82717447,0.2208565739,0,-0,280.0475,60.18460761,24.82717447,0.2208565742,0,0,280.0475,
60.18460798,24.82717026,60.1846076,24.82717456,0.2231407088,0,-0,280.0475,60.1846076,24.82717456,0.2231407091,0,0,280.0475,
60.18460798,24.82717026,60.1846076,24.82717465,0.2251043897,0,-0,280.0475,60.1846076,24.82717465,0.22510439,0,0,280.0475,
60.18460798,24.82717026,60.18460759,24.82717474,0.2270680709,0,-0,280.0475,60.18460759,24.82717474,0.2270680712,0,0,280.0475,
60.18460798,24.82717026,60.18460758,24.82717484,0.2290317642,0,-0,280.1012,60.18460758,24.82717484,0.2290317645,0,0,280.1012,
60.18460798,24.82717026,60.18460757,24.82717493,0.2309954468,0,-0,280.1012,60.18460757,24.82717493,0.2309954471,0,0,280.1012,
60.18460798,24.82717026,60.18460756,24.82717502,0.2329591295,0,-0,280.1012,60.18460756,24.82717502,0.2329591298,0,0,280.1012,
60.18460798,24.82717026,60.18460755,24.82717512,0.2349228125,0,-0,280.1012,60.18460755,24.82717512,0.2349228128,0,0,280.1012,
60.18460798,24.82717026,60.18460755,24.82717521,0.236886496,0,-0,280.1012,60.18460755,24.82717521,0.2368864963,0,0,280.1012,
60.18460798,24.82717026,60.18460754,24.82717531,0.2388501799,0,-0,280.1012,60.18460754,24.82717531,0.2388501802,0,0,280.1012,
60.18458045,24.8271289,60.18460753,24.82717541,0.2408138643,0,-0,280.1019,60.18460256,24.8271706,0.3805838709,0,0,277.844715,
60.18458045,24.8271289,60.18460752,24.82717551,0.2428877762,0,-0,280.1019,60.18460249,24.82717063,0.3809708996,0,0,277.8313104,
60.18458045,24.8271289,60.18460751,24.8271756,0.2450719158,0,-0,280.1019,60.18460242,24.82717067,0.3814029182,0,0,277.8179089,
60.18458045,24.8271289,60.1846075,24.8271757,0.2472560559,0,-0,280.1019,60.18460236,24.82717071,0.3818396596,0,0,277.8045104,
60.18458045,24.8271289,60.18460749,24.8271758,0.2494401963,0,-0,280.1019,60.18460229,24.82717074,0.3822811103,0,0,277.791115,
60.18458045,24.8271289,60.18460748,24.82717591,0.2516243372,0,-0,280.1019,60.18460222,24.82717078,0.3827272565,0,0,277.7777226,
60.18458045,24.8271289,60.18460747,24.82717601,0.2538084786,0,-0,280.1019,60.18460215,24.82717082,0.3831780843,0,0,277.7643332,
60.18458045,24.8271289,60.18460747,24.82717611,0.2559926311,0,-0,280.1406,60.18460209,24.82717085,0.3836423314,0,0,277.7896469,
60.18458045,24.8271289,60.18460746,24.82717622,0.2581767737,0,-0,280.1406,60.18460202,24.82717089,0.3841020218,0,0,277.7762637,
60.18458045,24.8271289,60.18460745,24.82717632,0.2605268256,0,-0,280.1406,60.18460195,24.82717093,0.3846593558,0,0,277.7628835,
60.18458045,24.8271289,60.18460744,24.82717643,0.2630427871,0,-0,280.1406,60.18460188,24.82717097,0.3852877605,0,0,277.7495063,
60.18458045,24.8271289,60.18460743,24.82717653,0.2655587491,0,-0,280.1406,60.18460182,24.82717101,0.3859229118,0,0,277.7361321,
60.18458045,24.8271289,60.18460742,24.82717664,0.2680747116,0,-0,280.1406,60.18460175,24.82717105,0.3865647806,0,0,277.7227611,
60.18458045,24.8271289,60.18460741,24.82717675,0.2705906745,0,-0,280.1406,60.18460168,24.82717109,0.3872133371,0,0,277.709393,
60.18458045,24.8271289,60.1846074,24.82717686,0.273106638,0,-0,280.1406,60.18460161,24.82717113,0.3878685515,0,0,277.696028,
60.18458045,24.8271289,60.18460739,24.82717697,0.2760669202,0,-0,280.1406,60.18460155,24.82717118,0.3887907464,0,0,277.682666,
60.18458045,24.8271289,60.18460738,24.82717708,0.2794715622,0,-0,280.2686,60.18460148,24.82717122,0.3899495034,0,0,277.797307,
60.18458045,24.8271289,60.18460737,24.8271772,0.2828761653,0,-0,280.2686,60.18460141,24.82717126,0.3910806821,0,0,277.7839511,
60.18458045,24.8271289,60.18460736,24.82717731,0.2862807681,0,-0,280.2686,60.18460134,24.82717131,0.3922259466,0,0,277.7705983,
60.18458045,24.8271289,60.18460735,24.82717743,0.2896853716,0,-0,280.2686,60.18460127,24.82717136,0.3933851819,0,0,277.7572484,
60.18458045,24.8271289,60.18460734,24.82717755,0.2930899758,0,-0,280.2686,60.1846012,24.8271714,0.3945582726,0,0,277.7439016,
60.18458045,24.8271289,60.18460733,24.82717767,0.2964945807,0,-0,280.2686,60.18460114,24.82717145,0.3957451033,0,0,277.7305578,
60.18458045,24.8271289,60.18460732,24.82717779,0.2989912318,0,-0,280.2686,60.18460107,24.8271715,0.3963776789,0,0,277.7172171,
60.18458045,24.8271289,60.1846073,24.82717791,0.300579929,0,-0,280.2686,60.184601,24.82717155,0.3966088423,0,0,277.7038794,
60.18458045,24.8271289,60.18460729,24.82717803,0.3021686266,0,-0,280.2686,60.18460093,24.8271716,0.3968418271,0,0,277.6905447,
60.18458045,24.8271289,60.18460728,24.82717815,0.3037573245,0,-0,280.2686,60.18460086,24.82717165,0.3970766294,0,0,277.6772131,
60.18458045,24.8271289,60.18460727,24.82717828,0.3053460228,0,-0,280.2686,60.18460079,24.8271717,0.3973132466,0,0,277.6638845,
60.18458045,24.8271289,60.18460726,24.8271784,0.3069347311,0,-0,280.2941,60.18460072,24.82717175,0.3975626125,0,0,277.6760589,
60.18458045,24.8271289,60.18460725,24.82717853,0.3085234304,0,-0,280.2941,60.18460065,24.8271718,0.3978024519,0,0,277.6627363,
